k-means++,"Agglomerative
Clustering","Gaussian
Mixture",Mean Shift,DBSCAN,BIRCH,OPTICS,"Spectral
Clustering","Affinity
Propagation",HDBSCAN,Quickshift++,"CLASSIX
(distance)","CLASSIX
(density)"
-0.0006603648808623618,0.9973333321497305,-0.0004894275675089118,0.007045751053273496,1.0,0.005527201044599043,1.0,1.0,-0.0009378213550609693,1.0,1.0,1.0,1.0
0.4859309101941669,1.0,0.5009312792331205,0.5453251342825075,1.0,0.6504848435326732,1.0,1.0,0.4088460859480628,1.0,1.0,1.0,0.9973333321497305
0.8094200991927445,0.9261607191559381,0.966393588375995,0.8432324787055765,0.5501749954549379,0.5462375352752423,0.7105353848092508,0.9413237551958699,0.8143901959640638,0.8554285778769644,0.9432142627003701,0.9489603203742623,0.9224197265255932
0.6074569020304235,0.4230398313885948,1.0,0.5292920465141183,0.9749445606497402,0.5655986263298236,0.9454727651929655,0.9587975200675645,0.617035719597927,0.8930529534407659,0.9979993320004471,0.9979993320004471,0.9979993320004471
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
