k-means++,"Agglomerative
Clustering","Gaussian
Mixture",Mean Shift,DBSCAN,BIRCH,OPTICS,"Spectral
Clustering","Affinity
Propagation",HDBSCAN,Quickshift++,"CLASSIX
(distance)","CLASSIX
(density)"
-0.00047649864853805996,0.9926675046506074,-0.0003533064526690144,0.005665885344427543,1.0,0.004008752048137961,1.0,1.0,-0.000911530590557314,1.0,1.0,1.0,1.0
0.3867148162006517,1.0,0.4005312844082711,0.4404961368352641,1.0,0.5992577860684656,1.0,1.0,0.355665208458574,1.0,1.0,1.0,0.9926675046506074
0.7968975641049344,0.898255370728611,0.942094969682504,0.8252224100519304,0.6637034651753755,0.6552889286467601,0.7311049323425688,0.9147788196214762,0.8009195099134687,0.8426129903899602,0.9201960834253075,0.9232273821537957,0.8945285053022675
0.6207964994171051,0.5334127633628222,0.9999999999999982,0.6281661667742986,0.9549590963145562,0.6316464262348938,0.9180682195700751,0.9443541168441155,0.620995900873208,0.8574248452273642,0.9956166555348851,0.9956166555348851,0.9956166555348851
0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982,0.9999999999999982
2.031861617011514e-15,1.6038345071101212e-16,1.2191836396160547e-15,1.0,1.0,1.1270758365355527e-18,1.0,5.59546258121599e-17,-3.1108786450095923e-16,2.0070504571201134e-14,1.0,1.0,1.0
