Range,ARI,AMI
0.15,0.36690158021078034,0.526438451198392
0.175,0.5681159420289855,0.7315847607219583
0.19999999999999998,0.5681159420289855,0.7315847607219583
0.22499999999999998,0.56208670095518,0.6990231547410497
0.24999999999999997,0.5681159420289855,0.7315847607219583
0.27499999999999997,0.5437515388376617,0.6900269017222049
0.29999999999999993,0.5681159420289855,0.7315847607219583
0.32499999999999996,0.5437515388376617,0.6900269017222049
0.35,0.5437515388376617,0.6900269017222049
0.37499999999999994,0.5437515388376617,0.6900269017222049
0.3999999999999999,0.5437515388376617,0.6900269017222049
0.42499999999999993,0.5437515388376617,0.6900269017222049
0.44999999999999996,0.5437515388376617,0.6900269017222049
0.475,0.5437515388376617,0.6900269017222049
0.4999999999999999,0.5437515388376617,0.6900269017222049
