Range,ARI,AMI
0.375,0.241733699718322,0.3108830391635464
0.4,0.2561527343115551,0.3388513146629536
0.42500000000000004,0.215543498868375,0.31626768575516
0.45000000000000007,0.23176698428864584,0.3249952648539443
0.4750000000000001,0.23627631734715251,0.3269283143018071
0.5000000000000001,0.2326368469870775,0.3272408585763349
0.5250000000000001,0.23526471915400446,0.3261296389871355
0.5500000000000002,0.25119635577381705,0.35586059232231604
0.5750000000000002,0.19830812945479925,0.2934154750928755
0.6000000000000002,0.20606096007271058,0.30640586831615396
0.6250000000000002,0.21438673628790433,0.31366575736991414
0.6500000000000002,0.2064455544653911,0.31229063464540546
0.6750000000000003,0.22463385982634068,0.34221700786454684
0.7000000000000003,0.22737932535755243,0.3470945343211777
0.7250000000000003,0.23345506149998554,0.35367323648942184
