Range,ARI,AMI
0.15,0.46510738579056304,0.6536792647813533
0.175,0.4857772709996199,0.5987634524687022
0.19999999999999998,0.6219839528769004,0.6712055841018443
0.22499999999999998,0.44987300809963465,0.6468704985963308
0.24999999999999997,0.5681159420289855,0.7315847607219583
0.27499999999999997,0.7644428761267033,0.7608971631627396
0.29999999999999993,0.5681159420289855,0.7315847607219583
0.32499999999999996,0.5681159420289855,0.7315847607219583
0.35,0.5681159420289855,0.7315847607219583
0.37499999999999994,0.5681159420289855,0.7315847607219583
0.3999999999999999,0.5437515388376617,0.6900269017222049
0.42499999999999993,0.5437515388376617,0.6900269017222049
0.44999999999999996,0.5437515388376617,0.6900269017222049
0.475,0.5437515388376617,0.6900269017222049
0.4999999999999999,0.5437515388376617,0.6900269017222049
