Range,ARI,AMI
0.5,0.13424958836273787,0.19751512502909072
0.525,0.4379887543416416,0.6310068852652427
0.55,0.41656659991331757,0.632113891015871
0.5750000000000001,0.5293371352850856,0.6981412576331645
0.6000000000000001,0.6782803865513342,0.8026952410611462
0.6250000000000001,0.5211293848670977,0.7171365722676912
0.6500000000000001,0.515133544459457,0.7175586408038984
0.6750000000000002,0.5275894673265451,0.7238375459827481
0.7000000000000002,0.4128849145317344,0.6630488251900604
0.7250000000000002,0.44497320760399445,0.6811584521366316
0.7500000000000002,0.5729181622251319,0.7463781841337545
0.7750000000000002,0.4747670959142729,0.693216990488254
0.8000000000000003,0.281754121340361,0.5679166023403721
0.8250000000000003,0.2816246084997261,0.5741751576556647
0.8500000000000003,0.2837897703055372,0.5687747712222915
