Range,ARI,AMI
9.0,0.4684707608911435,0.6334393703359666
9.025,0.47496905318239546,0.6378555838482896
9.05,0.4789668690281021,0.6407879579149753
9.075000000000001,0.48289491887119196,0.638898481303636
9.100000000000001,0.4904512587498132,0.6446348698085985
9.125000000000002,0.49491038604336307,0.6480245865965519
9.150000000000002,0.5039978916930217,0.6543097452992649
9.175000000000002,0.5079726512448687,0.6561596479652949
9.200000000000003,0.2979003445739864,0.44405385786838103
9.225000000000003,0.29209730613896373,0.44315375127394985
9.250000000000004,0.28639667479527714,0.44062592689587754
9.275000000000004,0.28441319371001017,0.44079217095054174
9.300000000000004,0.2786644688281794,0.4382932867427999
9.325000000000005,0.2726668921627025,0.43544878236885787
9.350000000000005,0.2689241292867147,0.43571237946391805
