Range,ARI,AMI
0.55,0.45225821564909224,0.5161921065589007
0.5750000000000001,0.470579957706124,0.5340672704332737
0.6000000000000001,0.4706267335681117,0.5347633156769056
0.6250000000000001,0.48330870891911515,0.5526218066561199
0.6500000000000001,0.49700098456602737,0.5754485905323925
0.6750000000000002,0.5258915997875461,0.6150750602903013
0.7000000000000002,0.5322260962659684,0.6312850116878135
0.7250000000000002,0.5400773829118303,0.6659284746620752
0.7500000000000002,0.5400773829118303,0.6659284746620752
0.7750000000000002,0.5503169680510004,0.6806941474793713
0.8000000000000003,0.5517553852833211,0.6847714345841621
0.8250000000000003,0.5517553852833211,0.6847714345841621
0.8500000000000003,0.5517553852833211,0.6847714345841621
0.8750000000000003,0.5517553852833211,0.6847714345841621
0.9000000000000004,0.5517553852833211,0.6847714345841621
