k-means++,"Agglomerative
Clustering","Gaussian
Mixture",Mean Shift,DBSCAN,BIRCH,OPTICS,"Spectral
Clustering","Affinity
Propagation",dePDDP,HDBSCAN,Quickshift++,"CLASSIX
(distance)","CLASSIX
(density)"
0.4993377860724622,1.0,0.499344473989354,0.5254450811479923,1.0,0.5058577072995003,0.9993331109628394,1.0,0.3528187355776941,0.6504560686824509,1.0,1.0,1.0,1.0
0.738161103693814,1.0,0.7522110129988113,0.7695769172377608,1.0,0.790065420118931,0.8776926906833842,1.0,0.594467731078861,0.7374456570764578,1.0,0.8827738779699863,1.0,1.0
0.873611059878031,0.9507703566755398,0.9775810637214776,0.8958181540232101,0.7475609452679473,0.7421703424807515,0.801146308409091,0.9608699571698752,0.8768645131552243,0.9570535757915561,0.9024890188197513,0.9621339032034039,0.9659592201698307,0.9482801826409145
0.738163731145575,0.6886952864798371,1.0,0.7469736754712131,0.9832818086797175,0.7227253338559182,0.9635720375877012,0.9725204595327295,0.7446820146222313,0.68301567950354,0.9283891936508876,0.998665332445337,0.998665332445337,0.998665332445337
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7186199640834311,1.0,1.0,1.0,1.0
0.5798875003038714,0.9940078419956528,0.5772709214052119,1.0,1.0,0.586333875732456,1.0,0.5826953848251702,0.49953235858524525,0.7393739125244284,0.41856516561372314,1.0,1.0,1.0
