Range,ARI,AMI
5.15,0.2794431078769872,0.5652933008847754
5.175000000000001,0.2794431078769872,0.5652933008847754
5.200000000000001,0.2794431078769872,0.5652933008847754
5.225000000000001,0.2813367144612052,0.5682830353609424
5.250000000000002,0.2813367144612052,0.5682830353609424
5.275000000000002,0.2840941562665784,0.5720500173186637
5.3000000000000025,0.2840941562665784,0.5720500173186637
5.325000000000003,0.2840941562665784,0.5720500173186637
5.350000000000003,0.2840941562665784,0.5720500173186637
5.3750000000000036,0.2840941562665784,0.5720500173186637
5.400000000000004,0.20554437723600028,0.44267601070179785
5.425000000000004,0.20554437723600028,0.44267601070179785
5.450000000000005,0.20554437723600028,0.44267601070179785
5.475000000000005,0.20554437723600028,0.44267601070179785
5.500000000000005,0.20554437723600028,0.44267601070179785
