x,y
10.0,0.9829049075950212
10.0,0.9832365598250803
10.0,0.9838057785917171
10.0,0.9838003011872037
10.0,0.9831218778378612
10.0,0.9844741224581537
10.0,0.9841376436686297
10.0,0.9824553061973348
10.0,0.9833506500762058
10.0,0.9824545057069356
20.0,0.9562394523561951
20.0,0.9537236586457901
20.0,0.9579549957856732
20.0,0.9570564471295465
20.0,0.9297312975997913
20.0,0.95636060230551
20.0,0.9537252134422491
20.0,0.9564830395662742
20.0,0.9566085494234176
20.0,0.937737012168005
30.0,0.8990260498331102
30.0,0.9172775921984925
30.0,0.8833776033555325
30.0,0.9319288667251204
30.0,0.9045163034303757
30.0,0.8312639733019999
30.0,0.9291467975394754
30.0,0.9362403363162994
30.0,0.9221351278542399
30.0,0.8512269162428934
40.0,0.8386132664319388
40.0,0.8508200030511831
40.0,0.8195676078175752
40.0,0.7589667139613081
40.0,0.843190918224729
40.0,0.8493875869788863
40.0,0.9199622897106137
40.0,0.8497623990208277
40.0,0.8726578202314467
40.0,0.8989751238356553
50.0,0.7960085638622573
50.0,0.8483153689400834
50.0,0.8875550645974504
50.0,0.8707365018255201
50.0,0.8368916917888608
50.0,0.8309600327121669
50.0,0.8152522029149892
50.0,0.8534703620637334
50.0,0.8718427019575042
50.0,0.8446954965071661
60.0,0.8152425323531006
60.0,0.7899866295627583
60.0,0.836396603183017
60.0,0.7724689801251997
60.0,0.8310213758621309
60.0,0.8548301581965652
60.0,0.7383925937072853
60.0,0.786949677231349
60.0,0.8095566128348639
60.0,0.7617469784672247
70.0,0.7626509074670533
70.0,0.7727741092245809
70.0,0.7492626114168233
70.0,0.7901503274460583
70.0,0.7484339735373219
70.0,0.7921794647812332
70.0,0.8271359937261562
70.0,0.7527498073118477
70.0,0.7878527759932589
70.0,0.8294060543584892
80.0,0.735706464566297
80.0,0.7494273957887234
80.0,0.7215671424482751
80.0,0.7315600345713487
80.0,0.7271462294292365
80.0,0.705652117100812
80.0,0.7664640533152456
80.0,0.8173052664863383
80.0,0.7569558538451997
80.0,0.8285763046020892
90.0,0.6995098473009094
90.0,0.6752156373322097
90.0,0.8001585167389091
90.0,0.7911262905307825
90.0,0.638467888887207
90.0,0.762769154693132
90.0,0.6614897876743754
90.0,0.8030680568692341
90.0,0.6919002093737832
90.0,0.7345403141895563
100.0,0.7335704500329937
100.0,0.7407503507122312
100.0,0.7437943341467742
100.0,0.6961499695291005
100.0,0.6902008886260712
100.0,0.7021181336381284
100.0,0.7313368001747895
100.0,0.7188628709845724
100.0,0.644936427308576
100.0,0.6356380339023467
