x,y
5000.0,0.9834685300811391
5000.0,0.9809861563956526
5000.0,0.9825701363947035
5000.0,0.9794166122437685
5000.0,0.9785018604124334
5000.0,0.9825618967473504
5000.0,0.981883589481041
5000.0,0.9798507386885261
5000.0,0.9803125917355413
5000.0,0.9812210699887409
10000.0,0.9901902815201314
10000.0,0.9900748217521314
10000.0,0.9917578496465645
10000.0,0.9911999342990311
10000.0,0.9915314288140293
10000.0,0.9913077455565342
10000.0,0.990302557704296
10000.0,0.9916424517005432
10000.0,0.9911954229651204
10000.0,0.9919790074284328
15000.0,0.9945086479706222
15000.0,0.9951028980098882
15000.0,0.995624489115934
15000.0,0.9942848923809369
15000.0,0.9953257149822483
15000.0,0.9950279938181498
15000.0,0.994955272417258
15000.0,0.9948052703596684
15000.0,0.9948050710637372
15000.0,0.9948060177188468
20000.0,0.9964960763802063
20000.0,0.9963845047396881
20000.0,0.9962175014519968
20000.0,0.9962729132336782
20000.0,0.9968308397502271
20000.0,0.9968861414686165
20000.0,0.9964953777218162
20000.0,0.9955491270251485
20000.0,0.996106607263887
20000.0,0.9968855549608514
25000.0,0.9967520689326596
25000.0,0.996528999177532
25000.0,0.997197166438275
25000.0,0.9970633326873971
25000.0,0.9967519080420905
25000.0,0.9964401139040846
25000.0,0.9978204715917688
25000.0,0.9965738841325603
25000.0,0.9976872708007853
25000.0,0.9972861408552051
30000.0,0.9978131552638544
30000.0,0.9977390305265956
30000.0,0.9978132172270258
30000.0,0.9967739641818275
30000.0,0.9972564661668387
30000.0,0.9970710784833741
30000.0,0.9974792334349836
30000.0,0.9974791714387515
30000.0,0.9975906059550902
30000.0,0.9977018471157407
35000.0,0.9979351847259824
35000.0,0.998253040590796
35000.0,0.9981256919378689
35000.0,0.9984436057087875
35000.0,0.998062162606564
35000.0,0.9981256555384367
35000.0,0.9980941601363417
35000.0,0.9981893058108574
35000.0,0.9979987360470783
35000.0,0.9975853458341475
40000.0,0.9987216287512478
40000.0,0.9987773080551585
40000.0,0.9981098463573788
40000.0,0.9986383789487935
40000.0,0.9983880477283734
40000.0,0.998471497954843
40000.0,0.9983322710912578
40000.0,0.9984713795837322
40000.0,0.9982768864973075
40000.0,0.9984157635739197
45000.0,0.9982953131122894
45000.0,0.9983694237438943
45000.0,0.9983693632175564
45000.0,0.9988636956094538
45000.0,0.9985424831191272
45000.0,0.9986165809849251
45000.0,0.998591851502194
45000.0,0.9988637780801818
45000.0,0.9983448440668282
45000.0,0.9982952415726908
50000.0,0.9987104925040463
50000.0,0.998265645079066
50000.0,0.998621477926845
50000.0,0.9986215224773939
50000.0,0.9986437394408368
50000.0,0.9987772250836503
50000.0,0.9987105192305732
50000.0,0.9985770950943789
50000.0,0.9985770104423227
50000.0,0.9988439193711791
