x,y
5000.0,0.0627748966217041
5000.0,0.053496599197387695
5000.0,0.053878068923950195
5000.0,0.05458188056945801
5000.0,0.047333717346191406
5000.0,0.0532832145690918
5000.0,0.05016613006591797
5000.0,0.0602421760559082
5000.0,0.05007743835449219
5000.0,0.053668975830078125
10000.0,0.17664551734924316
10000.0,0.19416022300720215
10000.0,0.18325424194335938
10000.0,0.21646547317504883
10000.0,0.16515016555786133
10000.0,0.16930103302001953
10000.0,0.19570136070251465
10000.0,0.15344738960266113
10000.0,0.17609810829162598
10000.0,0.19079875946044922
15000.0,0.4251694679260254
15000.0,0.4274775981903076
15000.0,0.422229528427124
15000.0,0.4029970169067383
15000.0,0.44713830947875977
15000.0,0.4520878791809082
15000.0,0.4491415023803711
15000.0,0.45904111862182617
15000.0,0.4224381446838379
15000.0,0.45650362968444824
20000.0,0.7720801830291748
20000.0,0.7755262851715088
20000.0,0.8113601207733154
20000.0,0.813586950302124
20000.0,0.7758498191833496
20000.0,0.7885246276855469
20000.0,0.8131210803985596
20000.0,0.7799115180969238
20000.0,0.8624565601348877
20000.0,0.7697505950927734
25000.0,1.288240671157837
25000.0,1.3179094791412354
25000.0,1.2111010551452637
25000.0,1.309507131576538
25000.0,1.2988266944885254
25000.0,1.2583894729614258
25000.0,1.2512485980987549
25000.0,1.3045859336853027
25000.0,1.2317004203796387
25000.0,1.2389826774597168
30000.0,1.985018014907837
30000.0,1.748793125152588
30000.0,1.9294419288635254
30000.0,1.7838375568389893
30000.0,1.789891004562378
30000.0,1.9097766876220703
30000.0,1.853515386581421
30000.0,1.885817050933838
30000.0,1.8255517482757568
30000.0,1.7656619548797607
35000.0,2.5957589149475098
35000.0,2.498465061187744
35000.0,2.647597074508667
35000.0,2.567976713180542
35000.0,2.6414568424224854
35000.0,2.4856908321380615
35000.0,2.562013864517212
35000.0,2.6418185234069824
35000.0,2.526993989944458
35000.0,2.5755062103271484
40000.0,3.415834426879883
40000.0,3.205298662185669
40000.0,3.3080849647521973
40000.0,3.272961378097534
40000.0,3.2122671604156494
40000.0,3.5226588249206543
40000.0,3.3398232460021973
40000.0,3.2938714027404785
40000.0,3.323503017425537
40000.0,3.3582022190093994
45000.0,4.215354681015015
45000.0,4.187147617340088
45000.0,4.320573806762695
45000.0,4.2411370277404785
45000.0,4.3728625774383545
45000.0,4.229806423187256
45000.0,4.045246601104736
45000.0,4.241705417633057
45000.0,4.051928520202637
45000.0,4.030774116516113
50000.0,5.287777900695801
50000.0,5.532918453216553
50000.0,5.281886339187622
50000.0,5.052449464797974
50000.0,5.1982316970825195
50000.0,5.044672727584839
50000.0,5.38758397102356
50000.0,5.25256085395813
50000.0,5.082292318344116
50000.0,4.9247887134552
