x,y
5000.0,0.12299108505249023
5000.0,0.12902617454528809
5000.0,0.14210200309753418
5000.0,0.1337435245513916
5000.0,0.11816859245300293
5000.0,0.14412617683410645
5000.0,0.12218832969665527
5000.0,0.12180089950561523
5000.0,0.12630009651184082
5000.0,0.12873291969299316
10000.0,0.35256195068359375
10000.0,0.3449742794036865
10000.0,0.3512442111968994
10000.0,0.3410332202911377
10000.0,0.3384883403778076
10000.0,0.36719202995300293
10000.0,0.3466324806213379
10000.0,0.3873307704925537
10000.0,0.3504042625427246
10000.0,0.3427455425262451
15000.0,0.6544790267944336
15000.0,0.636364221572876
15000.0,0.6861493587493896
15000.0,0.6604692935943604
15000.0,0.7015008926391602
15000.0,0.6504952907562256
15000.0,0.6794185638427734
15000.0,0.6386861801147461
15000.0,0.7557435035705566
15000.0,0.6608474254608154
20000.0,0.9928939342498779
20000.0,1.0435049533843994
20000.0,0.998072624206543
20000.0,0.9986634254455566
20000.0,1.03316068649292
20000.0,0.9879348278045654
20000.0,1.0282268524169922
20000.0,0.995814323425293
20000.0,1.0407466888427734
20000.0,0.9956872463226318
25000.0,1.44779634475708
25000.0,1.4820208549499512
25000.0,1.4650421142578125
25000.0,1.47025728225708
25000.0,1.6047580242156982
25000.0,1.4997272491455078
25000.0,1.497793436050415
25000.0,1.4606280326843262
25000.0,1.6977143287658691
25000.0,1.4680769443511963
30000.0,2.1454241275787354
30000.0,2.1551520824432373
30000.0,2.155019998550415
30000.0,2.190946340560913
30000.0,2.119755506515503
30000.0,2.179189682006836
30000.0,2.0981621742248535
30000.0,2.1748406887054443
30000.0,2.134795665740967
30000.0,2.1344921588897705
35000.0,2.7058656215667725
35000.0,2.7531044483184814
35000.0,2.7165815830230713
35000.0,2.66085147857666
35000.0,2.6244497299194336
35000.0,2.7648701667785645
35000.0,2.6419031620025635
35000.0,2.749000072479248
35000.0,2.673362970352173
35000.0,2.7045397758483887
40000.0,3.3511295318603516
40000.0,3.333388566970825
40000.0,3.343212604522705
40000.0,3.3687870502471924
40000.0,3.2652153968811035
40000.0,3.2262392044067383
40000.0,3.3658761978149414
40000.0,3.1827237606048584
40000.0,3.3530771732330322
40000.0,3.33367919921875
45000.0,4.418047189712524
45000.0,4.44683051109314
45000.0,4.4799909591674805
45000.0,4.496587753295898
45000.0,4.468902111053467
45000.0,4.413123846054077
45000.0,4.516300439834595
45000.0,4.505076885223389
45000.0,4.461468458175659
45000.0,4.4868223667144775
50000.0,5.137612581253052
50000.0,5.289149522781372
50000.0,5.282882452011108
50000.0,5.191279411315918
50000.0,5.113074779510498
50000.0,5.222285985946655
50000.0,5.051909446716309
50000.0,5.216628313064575
50000.0,5.22725772857666
50000.0,5.2254438400268555
